user,timestamp,hours,project
catelyn,2018-11-19 13:29:38.0079 UTC,0.12,cultureandmanagement
catelyn,2018-11-19 13:29:38.0079 UTC,0.67,cultureandmanagement
catelyn,11/19/2018 01:29 PM,1.05,cultureandmanagement
robb,2018-11-19 13:24:34.0077 UTC,6.5,project-00
robb,2018-11-19 13:24:34.0077 UTC,1.5,opsandadmin
bran,2018-11-19 13:00:19.0058 UTC,3.0,project-31
bran,2018-11-19 13:00:19.0058 UTC,0.25,project-31
bran,2018-11-19 13:00:19.0058 UTC,0.67,project-31
bran,2018-11-19 13:00:19.0058 UTC,1.58,project-31
bran,2018-11-19 13:00:19.0058 UTC,0.97,cultureandmanagement
bran,2018-11-19 13:00:19.0058 UTC,1.33,bizdev
littlefinger,2018-11-19 12:15:35.0056 UTC,5.0,events
littlefinger,11/19/2018 12:15 PM,3.0,opsandadmin
littlefinger,2018-11-19 12:15:35.0056 UTC,1.0,blogideas
hound,2018-11-19 11:58:06.0054 UTC,1.0,finance
hound,2018-11-19 11:58:06.0054 UTC,1.25,transit
hound,2018-11-19 11:58:06.0054 UTC,1.25,opsandadmin
hound,2018-11-19 11:58:06.0054 UTC,0.5,blogideas
hound,2018-11-19 11:58:06.0054 UTC,0.5,marketing
hound,19 ноября 2018 11:58,1.0,finance
hound,2018-11-19 11:58:06.0054 UTC,1.5,opsandadmin
viserys,2018-11-19 10:10:02.0052 UTC,2.21,blogideas
viserys,2018-11-19 10:10:02.0052 UTC,0.12,opsandadmin
viserys,2018-11-19 10:10:02.0052 UTC,0.28,opsandadmin
viserys,2018-11-19 10:10:02.0052 UTC,0.59,opsandadmin
viserys,2018-11-19 10:10:02.0052 UTC,0.25,opsandadmin
viserys,11/19/2018 10:10 AM,1.49,learning
viserys,2018-11-19 10:10:02.0052 UTC,1.67,learning
viserys,2018-11-19 10:10:02.0052 UTC,0.27,project-51
viserys,2018-11-19 10:10:02.0052 UTC,0.21,project-64
viserys,2018-11-19 10:10:02.0052 UTC,0.28,blogideas
arya,2018-11-19 00:00:00 UTC,6.5,project-32
robert,2018-11-19 00:00:00 UTC,1.0,strategy
stannis,2018-11-19 00:00:00 UTC,0.37,blogideas
stannis,2018-11-19 00:00:00 UTC,3.7,events
daenerys,2018-11-19 00:00:00 UTC,1.0,project-51
daenerys,2018-11-19 00:00:00 UTC,1.0,opsandadmin
daenerys,2018-11-19 00:00:00 UTC,0.5,project-26
daenerys,2018-11-19 00:00:00 UTC,4.0,website
sansa,2018-11-19 00:00:00 UTC,0.5,project-62
sansa,2018-11-19 00:00:00 UTC,1.0,project-69
sansa,2018-11-19 00:00:00 UTC,1.0,opsandadmin
sansa,2018-11-19 00:00:00 UTC,2.0,project-31
sansa,2018-11-19 00:00:00 UTC,1.0,project-51
sansa,2018-11-19 00:00:00 UTC,1.0,project-32
sansa,2018-11-19 00:00:00 UTC,3.0,bizdev
robert,11/19/2018 12:00 AM,1.0,opsandadmin
robert,2018-11-19 00:00:00 UTC,1.0,opsandadmin
jon,2018-11-19 00:00:00 UTC,2.0,learning
robert,2018-11-19 00:00:00 UTC,1.0,marketing
robert,2018-11-19 00:00:00 UTC,0.5,marketing
robert,2018-11-19 00:00:00 UTC,1.0,project-30
robert,2018-11-19 00:00:00 UTC,1.0,opsandadmin
robert,2018-11-19 00:00:00 UTC,2.0,transit
robert,2018-11-19 00:00:00 UTC,1.0,bizdev
robert,2018-11-19 00:00:00 UTC,2.0,bizdev
robert,2018-11-19 00:00:00 UTC,1.0,opsandadmin
robert,19 ноября 2018 00:00,1.0,opsandadmin
robert,2018-11-19 00:00:00 UTC,1.0,cultureandmanagement
robert,2018-11-19 00:00:00 UTC,2.0,transit
robert,2018-11-19 00:00:00 UTC,1.0,bizdev
theon,2018-11-19 00:00:00 UTC,3.0,opsandadmin
theon,2018-11-19 00:00:00 UTC,5.0,blogideas
arya,2018-11-19 00:00:00 UTC,1.5,project-22
stannis,2018-11-19 00:00:00 UTC,0.45,opsandadmin
jon,11/19/2018 12:00 AM,1.5,learning
jon,2018-11-19 00:00:00 UTC,1.25,project-25
jon,2018-11-19 00:00:00 UTC,4.0,project-25
joffrey,2018-11-19 00:00:00 UTC,0.5,project-25
joffrey,2018-11-19 00:00:00 UTC,0.5,project-25
joffrey,2018-11-19 00:00:00 UTC,2.5,project-32
joffrey,2018-11-19 00:00:00 UTC,1.0,bizdev
joffrey,2018-11-19 00:00:00 UTC,2.0,project-32
joffrey,2018-11-19 00:00:00 UTC,0.5,project-25
joffrey,2018-11-19 00:00:00 UTC,1.5,project-32
joffrey,2018-11-19 00:00:00 UTC,0.25,project-32
joffrey,2018-11-19 00:00:00 UTC,0.25,opsandadmin
tyrion,2018-11-19 00:00:00 UTC,3.98,website
tyrion,2018-11-19 00:00:00 UTC,1.08,opsandadmin
tyrion,2018-11-19 00:00:00 UTC,1.27,website
jorah,2018-11-19 00:00:00 UTC,0.5,project-25
stannis,19 ноября 2018 00:00,0.35,security
stannis,2018-11-19 00:00:00 UTC,0.88,opsandadmin
stannis,2018-11-19 00:00:00 UTC,0.5,project-00
tyrion,2018-11-19 00:00:00 UTC,0.72,website
stannis,2018-11-19 00:00:00 UTC,0.15,blogideas
stannis,2018-11-19 00:00:00 UTC,0.22,project-22
stannis,2018-11-19 00:00:00 UTC,0.4,project-00
jorah,2018-11-19 00:00:00 UTC,1.0,opsandadmin
jorah,11/19/2018 12:00 AM,1.0,opsandadmin
jorah,2018-11-19 00:00:00 UTC,0.5,project-65
jorah,2018-11-19 00:00:00 UTC,0.5,opsandadmin
jorah,2018-11-19 00:00:00 UTC,0.5,learning
jorah,2018-11-19 00:00:00 UTC,2.0,learning
jorah,2018-11-19 00:00:00 UTC,1.0,opsandadmin
tyrion,2018-11-19 00:00:00 UTC,1.02,datastrategy
arya,2018-11-18 17:21:23.0262 UTC,1.0,project-32
viserys,2018-11-18 13:02:40.0224 UTC,1.93,learning
robb,2018-11-17 16:45:30.0222 UTC,9.5,project-00
joffrey,2018-11-17 00:00:00 UTC,3.0,bizdev
bran,2018-11-17 00:00:00 UTC,2.0,learning
bran,2018-11-17 00:00:00 UTC,3.0,learning
bran,2018-11-17 00:00:00 UTC,2.0,project-25
stannis,2018-11-16 16:00:04.0204 UTC,1.48,learning
stannis,2018-11-16 16:00:04.0204 UTC,5.26,learning
stannis,2018-11-16 16:00:04.0204 UTC,1.18,events
jeor,2018-11-16 15:50:11.0202 UTC,4.0,project-70
jeor,2018-11-16 15:50:11.0202 UTC,5.0,project-30
joffrey,16 ноября 2018 15:32,4.5,project-32
joffrey,2018-11-16 15:32:29.0191 UTC,4.5,project-25
cersei,2018-11-16 14:22:09.0188 UTC,5.0,project-04
cersei,2018-11-16 14:22:09.0188 UTC,3.0,blogideas
bran,2018-11-16 12:17:22.0136 UTC,2.0,learning
bran,2018-11-16 12:17:22.0136 UTC,1.02,learning
bran,2018-11-16 12:17:22.0136 UTC,1.85,bizdev
bran,2018-11-16 12:17:22.0136 UTC,1.53,project-31
bran,2018-11-16 12:17:22.0136 UTC,4.15,bizdev
viserys,2018-11-16 12:14:00.013 UTC,0.15,opsandadmin
viserys,2018-11-16 12:14:00.013 UTC,4.54,blogideas
viserys,2018-11-16 12:14:00.013 UTC,1.94,learning
jorah,16 ноября 2018 11:49,1.0,project-65
robb,2018-11-16 11:38:23.0122 UTC,1.0,learning
robb,2018-11-16 11:38:23.0122 UTC,6.5,project-00
robb,2018-11-16 11:38:23.0122 UTC,1.5,events
ned,2018-11-16 11:23:25.0118 UTC,1.0,project-46
ned,2018-11-16 11:23:25.0118 UTC,1.0,bizdev
ned,2018-11-16 11:23:25.0118 UTC,1.0,cultureandmanagement
ned,2018-11-16 11:23:25.0118 UTC,1.0,cultureandmanagement
ned,2018-11-16 11:23:25.0118 UTC,1.0,bizdev
ned,2018-11-16 11:23:25.0118 UTC,1.25,bizdev
ned,2018-11-16 11:23:25.0118 UTC,1.0,project-00
ned,2018-11-16 11:23:25.0118 UTC,1.5,hiring
jorah,2018-11-16 10:38:39.0084 UTC,3.0,cultureandmanagement
jorah,2018-11-16 10:38:39.0084 UTC,0.75,bizdev
jorah,2018-11-16 10:38:39.0084 UTC,0.5,project-65
jorah,2018-11-16 10:38:39.0084 UTC,0.5,project-04
jorah,2018-11-16 10:38:39.0084 UTC,0.25,project-25
jorah,2018-11-16 10:38:39.0084 UTC,0.25,project-43
jorah,2018-11-16 10:38:39.0084 UTC,1.5,blogideas
catelyn,2018-11-16 10:04:41.0062 UTC,1.0,events
catelyn,2018-11-16 10:04:41.0062 UTC,0.25,opsandadmin
catelyn,2018-11-16 10:04:41.0062 UTC,1.0,transit
catelyn,2018-11-16 10:04:41.0062 UTC,2.0,events
catelyn,2018-11-16 10:04:41.0062 UTC,2.0,transit
catelyn,2018-11-16 10:04:41.0062 UTC,0.17,opsandadmin
catelyn,2018-11-16 10:04:41.0062 UTC,0.88,opsandadmin
catelyn,2018-11-16 10:04:41.0062 UTC,0.62,cultureandmanagement
daenerys,2018-11-16 08:10:39.0057 UTC,3.0,project-04
daenerys,2018-11-16 08:10:39.0057 UTC,2.0,project-51
daenerys,2018-11-16 08:10:39.0057 UTC,0.5,opsandadmin
daenerys,2018-11-16 08:10:39.0057 UTC,1.5,learning
khal,2018-11-16 08:07:58.0031 UTC,5.0,project-25
khal,2018-11-16 08:07:58.0031 UTC,1.0,project-10
hound,2018-11-16 00:00:00 UTC,0.5,blog-ideas
samwell,2018-11-16 00:00:00 UTC,2.0,engineering
samwell,2018-11-16 00:00:00 UTC,3.0,project-30
tyrion,2018-11-16 00:00:00 UTC,3.22,website
tyrion,2018-11-16 00:00:00 UTC,0.52,website
tyrion,2018-11-16 00:00:00 UTC,0.48,blogideas
tyrion,2018-11-16 00:00:00 UTC,0.83,cultureandmanagement
samwell,2018-11-16 00:00:00 UTC,2.0,learning
hound,2018-11-16 00:00:00 UTC,0.5,finance
hound,2018-11-16 00:00:00 UTC,1.0,finance
hound,2018-11-16 00:00:00 UTC,0.5,finance
arya,2018-11-16 00:00:00 UTC,4.0,project-32
hound,2018-11-16 00:00:00 UTC,0.5,opsandadmin
hound,2018-11-16 00:00:00 UTC,2.0,marketing
davos,2018-11-16 00:00:00 UTC,1.0,project-51
davos,11/16/2018 12:00 AM,2.0,project-65
davos,2018-11-16 00:00:00 UTC,3.0,project-64
hound,16 ноября 2018 00:00,0.5,events
hound,2018-11-16 00:00:00 UTC,0.5,opsandadmin
jaime,2018-11-16 00:00:00 UTC,2.0,project-26
jaime,2018-11-16 00:00:00 UTC,4.0,project-00
jaime,2018-11-16 00:00:00 UTC,1.0,project-46
tyrion,2018-11-16 00:00:00 UTC,0.65,project-70
hound,2018-11-16 00:00:00 UTC,2.0,finance
hound,16 ноября 2018 00:00,0.75,marketing
arya,2018-11-16 00:00:00 UTC,1.0,learning
tyrion,2018-11-15 15:02:05.088 UTC,0.37,cultureandmanagement
tyrion,2018-11-15 15:02:05.088 UTC,0.45,website
tyrion,2018-11-15 15:02:05.088 UTC,1.82,project-70
tyrion,15 ноября 2018 15:02,1.37,blogideas
tyrion,2018-11-15 15:02:05.088 UTC,1.58,learning
tyrion,2018-11-15 15:02:05.088 UTC,1.45,events
tyrion,2018-11-15 15:02:05.088 UTC,1.78,learning
joffrey,2018-11-15 14:54:23.0876 UTC,3.5,project-46
joffrey,2018-11-15 14:54:23.0876 UTC,0.5,project-32
joffrey,2018-11-15 14:54:23.0876 UTC,0.5,learning
joffrey,2018-11-15 14:54:23.0876 UTC,2.5,project-32
cersei,2018-11-15 14:16:09.0858 UTC,8.0,project-04
cersei,2018-11-15 14:16:09.0858 UTC,1.0,blogideas
viserys,2018-11-15 13:55:00.0849 UTC,6.22,blogideas
viserys,2018-11-15 13:55:00.0849 UTC,0.68,project-64
viserys,2018-11-15 13:55:00.0849 UTC,0.26,opsandadmin
jaime,2018-11-15 12:13:46.0839 UTC,3.0,project-46
jaime,11/15/2018 12:13 PM,3.0,project-46
jaime,2018-11-15 12:13:46.0839 UTC,2.0,project-00
robb,2018-11-15 12:02:56.0831 UTC,4.5,project-00
robb,2018-11-15 12:02:56.0831 UTC,3.5,project-46
ned,2018-11-15 11:35:29.0827 UTC,3.0,project-46
ned,2018-11-15 11:35:29.0827 UTC,0.5,project-66
ned,11/15/2018 11:35 AM,6.0,transit
ned,2018-11-15 11:35:29.0827 UTC,0.5,opsandadmin
ned,2018-11-15 11:35:29.0827 UTC,1.0,bizdev
davos,2018-11-15 11:19:39.0815 UTC,0.5,project-26
davos,2018-11-15 11:19:39.0815 UTC,2.0,learning
davos,2018-11-15 11:19:39.0815 UTC,2.0,learning
davos,11/15/2018 11:19 AM,1.0,project-64
davos,15 ноября 2018 11:19,3.0,project-65
jeor,2018-11-15 10:59:57.0797 UTC,1.5,bizdev
jeor,2018-11-15 10:59:57.0797 UTC,3.5,learning
jeor,2018-11-15 10:59:57.0797 UTC,3.0,project-70
khal,2018-11-15 10:49:47.074 UTC,6.0,project-25
catelyn,2018-11-15 08:10:36.0719 UTC,0.42,opsandadmin
catelyn,2018-11-15 08:10:36.0719 UTC,6.67,transit
catelyn,2018-11-15 08:10:36.0719 UTC,2.7,opsandadmin
catelyn,2018-11-15 08:10:36.0719 UTC,0.5,opsandadmin
catelyn,2018-11-15 08:10:36.0719 UTC,0.25,project-43
catelyn,2018-11-15 08:10:36.0719 UTC,0.4,opdandadmin
catelyn,2018-11-15 08:10:36.0719 UTC,0.73,events
joffrey,2018-11-15 01:07:03.0644 UTC,3.5,project-32
joffrey,2018-11-15 01:07:03.0644 UTC,1.0,project-25
joffrey,11/15/2018 01:07 AM,2.0,project-25
joffrey,2018-11-15 01:07:03.0644 UTC,2.0,project-25
joffrey,2018-11-15 01:07:03.0644 UTC,1.0,project-00
stannis,2018-11-15 00:00:00 UTC,1.2,learning
arya,2018-11-15 00:00:00 UTC,4.0,project-32
bran,2018-11-15 00:00:00 UTC,2.05,bizdev
hound,2018-11-15 00:00:00 UTC,1.5,marketing
jorah,2018-11-15 00:00:00 UTC,4.5,project-65
jorah,2018-11-15 00:00:00 UTC,0.5,project-43
jorah,2018-11-15 00:00:00 UTC,2.0,project-38
catelyn,2018-11-15 00:00:00 UTC,3.1,transit
catelyn,2018-11-15 00:00:00 UTC,2.7,opsandadmin
catelyn,2018-11-15 00:00:00 UTC,0.5,opsandadmin
catelyn,2018-11-15 00:00:00 UTC,0.25,project-43
catelyn,2018-11-15 00:00:00 UTC,0.4,opsandadmin
catelyn,2018-11-15 00:00:00 UTC,0.42,opsandadmin
catelyn,2018-11-15 00:00:00 UTC,0.73,events
catelyn,2018-11-15 00:00:00 UTC,4.72,events
littlefinger,2018-11-15 00:00:00 UTC,5.5,opsandadmin
littlefinger,2018-11-15 00:00:00 UTC,2.0,events
bran,2018-11-15 00:00:00 UTC,2.5,learning
hound,15 ноября 2018 00:00,2.0,opsandadmin
hound,2018-11-15 00:00:00 UTC,1.5,marketing
hound,2018-11-15 00:00:00 UTC,1.0,opsandadmin
hound,2018-11-15 00:00:00 UTC,1.0,marketing
hound,2018-11-15 00:00:00 UTC,2.5,finance
stannis,2018-11-15 00:00:00 UTC,7.02,learning
jorah,2018-11-15 00:00:00 UTC,0.5,opsandadmin
bran,11/15/2018 12:00 AM,6.08,project-66
bran,11/15/2018 12:00 AM,2.5,project-66
viserys,2018-11-14 14:58:06.0635 UTC,0.4,opsandadmin
viserys,2018-11-14 14:58:06.0635 UTC,3.15,project-51
viserys,2018-11-14 14:58:06.0635 UTC,4.42,blogideas
jorah,2018-11-14 13:02:53.0633 UTC,1.0,products
davos,2018-11-14 10:36:01.0623 UTC,1.0,project-65
davos,2018-11-14 10:36:01.0623 UTC,2.0,project-65
davos,2018-11-14 10:36:01.0623 UTC,0.75,project-06
davos,2018-11-14 10:36:01.0623 UTC,1.0,learning
davos,2018-11-14 10:36:01.0623 UTC,1.0,project-51
davos,11/14/2018 10:36 AM,1.0,project-51
davos,2018-11-14 10:36:01.0623 UTC,0.75,blogideas
jorah,2018-11-14 10:32:45.062 UTC,2.25,project-65
jorah,2018-11-14 10:32:45.062 UTC,0.75,project-38
jorah,2018-11-14 10:32:45.062 UTC,2.0,project-25
jorah,2018-11-14 10:32:45.062 UTC,0.25,products
jorah,2018-11-14 10:32:45.062 UTC,1.5,bizdev
jorah,2018-11-14 10:32:45.062 UTC,0.5,opsandadmin
arya,2018-11-14 08:03:18.0583 UTC,2.0,project-25
arya,2018-11-14 08:03:18.0583 UTC,2.0,project-32
arya,2018-11-14 08:03:18.0583 UTC,2.0,project-25
tyrion,2018-11-14 00:00:00 UTC,0.57,datastrategy
tyrion,2018-11-14 00:00:00 UTC,1.32,website
tyrion,2018-11-14 00:00:00 UTC,0.88,website
robb,2018-11-14 00:00:00 UTC,1.5,project-25
jaime,2018-11-14 00:00:00 UTC,4.0,project-00
jaime,2018-11-14 00:00:00 UTC,4.0,project-26
jeor,2018-11-14 00:00:00 UTC,5.0,datastrategy
tyrion,2018-11-14 00:00:00 UTC,2.13,learning
tyrion,2018-11-14 00:00:00 UTC,1.23,website
tyrion,2018-11-14 00:00:00 UTC,1.5,learning
jon,2018-11-14 00:00:00 UTC,0.5,project-25
jeor,2018-11-14 00:00:00 UTC,1.0,learning
jeor,14 ноября 2018 00:00,1.0,bizdev
hound,2018-11-14 00:00:00 UTC,1.0,opsandadmin
stannis,2018-11-14 00:00:00 UTC,3.66,learning
stannis,2018-11-14 00:00:00 UTC,0.52,project-62
hound,14 ноября 2018 00:00,2.0,finance
hound,2018-11-14 00:00:00 UTC,0.5,finance
hound,2018-11-14 00:00:00 UTC,1.0,opsandadmin
hound,2018-11-14 00:00:00 UTC,0.5,opsandadmin
hound,2018-11-14 00:00:00 UTC,1.0,opsandadmin
hound,2018-11-14 00:00:00 UTC,2.0,transit
robb,2018-11-14 00:00:00 UTC,5.5,project-70
littlefinger,2018-11-14 00:00:00 UTC,3.0,events
littlefinger,2018-11-14 00:00:00 UTC,3.5,opsandadmin
sansa,2018-11-14 00:00:00 UTC,1.5,project-31
sansa,2018-11-14 00:00:00 UTC,1.0,datastrategy
sansa,2018-11-14 00:00:00 UTC,3.0,project-62
sansa,2018-11-14 00:00:00 UTC,1.0,project-32
sansa,2018-11-14 00:00:00 UTC,1.0,products
cersei,14 ноября 2018 00:00,6.0,blogideas
sansa,2018-11-14 00:00:00 UTC,1.0,project-51
stannis,2018-11-14 00:00:00 UTC,2.1,learning
catelyn,2018-11-14 00:00:00 UTC,5.4,project-66
catelyn,2018-11-14 00:00:00 UTC,6.5,project-66
cersei,2018-11-14 00:00:00 UTC,2.0,internals
jon,14 ноября 2018 00:00,1.0,project-25
jon,2018-11-14 00:00:00 UTC,0.5,learning
jon,2018-11-14 00:00:00 UTC,1.75,learning
jon,2018-11-14 00:00:00 UTC,2.0,project-25
jon,2018-11-14 00:00:00 UTC,1.0,project-25
khal,2018-11-13 14:23:46.0534 UTC,6.0,project-25
khal,2018-11-13 14:23:46.0534 UTC,1.0,project-10
jeor,2018-11-13 11:14:52.052 UTC,5.25,learning
jeor,2018-11-13 11:14:52.052 UTC,1.0,website
jeor,2018-11-13 11:14:52.052 UTC,2.0,datastrategy
arya,2018-11-13 10:49:20.0513 UTC,1.0,project-25
arya,11/13/2018 10:49 AM,7.0,project-32
joffrey,2018-11-13 10:41:22.0506 UTC,1.5,bizdev
joffrey,2018-11-13 10:41:22.0506 UTC,4.5,project-25
joffrey,13 ноября 2018 10:41,1.0,security
joffrey,2018-11-13 10:41:22.0506 UTC,2.0,project-25
viserys,2018-11-13 10:34:12.0502 UTC,0.3,opsandadmin
viserys,11/13/2018 10:34 AM,0.46,blogideas
viserys,2018-11-13 10:34:12.0502 UTC,1.67,learning
viserys,2018-11-13 10:34:12.0502 UTC,1.25,blogideas
viserys,2018-11-13 10:34:12.0502 UTC,3.35,project-51
jorah,11/13/2018 10:20 AM,1.25,products
jorah,13 ноября 2018 10:20,0.75,products
jorah,11/13/2018 10:20 AM,1.75,blogideas
jorah,2018-11-13 10:20:44.0498 UTC,0.5,opsandadmin
jorah,2018-11-13 10:20:44.0498 UTC,1.5,cultureandmanagement
jorah,2018-11-13 10:20:44.0498 UTC,0.25,project-25
jorah,2018-11-13 10:20:44.0498 UTC,1.0,project-38
jorah,2018-11-13 10:20:44.0498 UTC,0.75,project-38
samwell,2018-11-13 10:11:57.0474 UTC,6.75,project-26
samwell,2018-11-13 10:11:57.0474 UTC,1.25,bizdev
jon,2018-11-13 07:21:32.0414 UTC,1.5,learning
jon,2018-11-13 07:21:32.0414 UTC,0.5,learning
jon,2018-11-13 07:21:32.0414 UTC,0.75,cultureandmanagement
jon,2018-11-13 07:21:32.0414 UTC,3.5,project-25
catelyn,2018-11-13 00:00:00 UTC,6.0,transit
sansa,2018-11-13 00:00:00 UTC,1.0,project-31
sansa,2018-11-13 00:00:00 UTC,1.0,datastrategy
sansa,2018-11-13 00:00:00 UTC,2.0,project-32
sansa,2018-11-13 00:00:00 UTC,1.0,marketing
hound,2018-11-13 00:00:00 UTC,1.5,opsandadmin
tyrion,2018-11-13 00:00:00 UTC,0.68,website
davos,2018-11-13 00:00:00 UTC,0.5,project-64
davos,2018-11-13 00:00:00 UTC,1.0,project-65
davos,2018-11-13 00:00:00 UTC,6.0,project-51
littlefinger,2018-11-13 00:00:00 UTC,6.5,opsandadmin
littlefinger,2018-11-13 00:00:00 UTC,1.0,events
hound,2018-11-13 00:00:00 UTC,1.0,opsandadmin
hound,2018-11-13 00:00:00 UTC,1.5,events
hound,2018-11-13 00:00:00 UTC,1.5,finance
sansa,2018-11-13 00:00:00 UTC,2.0,project-62
cersei,2018-11-13 00:00:00 UTC,8.0,blogideas
hound,2018-11-13 00:00:00 UTC,0.5,marketing
hound,11/13/2018 12:00 AM,0.5,blogideas
catelyn,2018-11-13 00:00:00 UTC,2.45,project-66
catelyn,2018-11-13 00:00:00 UTC,3.13,bizdev
catelyn,2018-11-13 00:00:00 UTC,0.63,opsandadmin
catelyn,2018-11-13 00:00:00 UTC,0.98,project-43
sansa,2018-11-13 00:00:00 UTC,1.0,project-31
tyrion,2018-11-13 00:00:00 UTC,3.88,website
tyrion,2018-11-13 00:00:00 UTC,2.92,website
stannis,2018-11-13 00:00:00 UTC,1.08,cultureandmanagement
stannis,2018-11-13 00:00:00 UTC,4.44,learning
stannis,11/13/2018 12:00 AM,0.33,project-62
stannis,2018-11-13 00:00:00 UTC,0.9,project-62
stannis,2018-11-13 00:00:00 UTC,0.67,project-62
sansa,11/13/2018 12:00 AM,1.0,project-66
ned,2018-11-12 16:30:52.0284 UTC,2.0,bizdev
ned,2018-11-12 16:30:52.0284 UTC,1.0,bizdev
theon,2018-11-12 15:27:52.0276 UTC,6.25,project-26
theon,2018-11-12 15:27:52.0276 UTC,1.0,opsandadmin
theon,12 ноября 2018 15:27,0.25,project-43
theon,2018-11-12 15:27:52.0276 UTC,0.5,blogideas
jorah,11/12/2018 12:41 PM,0.25,project-43
jorah,2018-11-12 12:41:32.0245 UTC,0.75,cultureandmanagement
jorah,12 ноября 2018 12:41,0.25,project-26
jorah,11/12/2018 12:41 PM,2.0,opsandadmin
jorah,2018-11-12 12:41:32.0245 UTC,0.75,cultureandmanagement
jorah,2018-11-12 12:41:32.0245 UTC,0.5,opsandadmin
jorah,2018-11-12 12:41:32.0245 UTC,3.5,project-38
jeor,2018-11-12 12:16:54.0168 UTC,0.75,bizdev
jeor,2018-11-12 12:16:54.0168 UTC,1.0,learning
jeor,2018-11-12 12:16:54.0168 UTC,1.25,security
jeor,2018-11-12 12:16:54.0168 UTC,0.5,project-30
jeor,2018-11-12 12:16:54.0168 UTC,5.5,project-64
jeor,2018-11-12 12:16:54.0168 UTC,2.0,transit
jeor,2018-11-12 12:16:54.0168 UTC,0.75,hiring
joffrey,2018-11-12 11:38:44.0147 UTC,0.5,opsandadmin
joffrey,2018-11-12 11:38:44.0147 UTC,0.25,project-32
joffrey,2018-11-12 11:38:44.0147 UTC,5.75,project-25
joffrey,2018-11-12 11:38:44.0147 UTC,0.75,cultureandmanagement
joffrey,2018-11-12 11:38:44.0147 UTC,0.5,project-25
joffrey,2018-11-12 11:38:44.0147 UTC,1.0,project-25
khal,2018-11-12 11:30:26.0143 UTC,1.5,learning
khal,2018-11-12 11:30:26.0143 UTC,0.5,opsandadmin
khal,11/12/2018 11:30 AM,6.0,project-25
ned,2018-11-12 11:29:11.0133 UTC,3.0,opsandadmin
ned,2018-11-12 11:29:11.0133 UTC,2.0,project-66
ned,12 ноября 2018 11:29,4.0,bizdev
catelyn,2018-11-12 11:01:26.0102 UTC,0.08,cultureandmanagement
catelyn,2018-11-12 11:01:26.0102 UTC,0.22,project-00
catelyn,2018-11-12 11:01:26.0102 UTC,0.68,project-38
catelyn,2018-11-12 11:01:26.0102 UTC,0.67,engineering
catelyn,11/12/2018 11:01 AM,0.22,project-38
catelyn,2018-11-12 11:01:26.0102 UTC,0.23,project-38
catelyn,2018-11-12 11:01:26.0102 UTC,0.38,security
catelyn,2018-11-12 11:01:26.0102 UTC,0.1,project-32
catelyn,2018-11-12 11:01:26.0102 UTC,0.23,project-43
catelyn,2018-11-12 11:01:26.0102 UTC,0.47,opsandadmin
catelyn,12 ноября 2018 11:01,0.82,project-38
catelyn,2018-11-12 11:01:26.0102 UTC,0.38,project-38
catelyn,2018-11-12 11:01:26.0102 UTC,0.42,project-43
catelyn,2018-11-12 11:01:26.0102 UTC,1.52,opsandadmin
catelyn,2018-11-12 11:01:26.0102 UTC,0.12,opsandadmin
viserys,2018-11-12 09:38:40.0099 UTC,6.42,project-64
viserys,2018-11-12 09:38:40.0099 UTC,0.8,learning
viserys,12 ноября 2018 09:38,0.28,project-51
viserys,2018-11-12 09:38:40.0099 UTC,0.14,opsandadmin
viserys,2018-11-12 09:38:40.0099 UTC,0.24,project-64
viserys,2018-11-12 09:38:40.0099 UTC,2.03,project-64
davos,2018-11-12 08:54:35.0093 UTC,0.5,opsandadmin
davos,2018-11-12 08:54:35.0093 UTC,1.5,project-64
davos,2018-11-12 08:54:35.0093 UTC,5.75,project-64
davos,2018-11-12 08:54:35.0093 UTC,1.0,project-64
davos,2018-11-12 08:54:35.0093 UTC,0.5,project-51
sansa,11/12/2018 12:00 AM,1.0,marketing
jon,2018-11-12 00:00:00 UTC,3.25,project-25
jon,2018-11-12 00:00:00 UTC,0.75,learning
hound,2018-11-12 00:00:00 UTC,2.0,transit
robert,2018-11-12 00:00:00 UTC,1.5,bizdev
robert,2018-11-12 00:00:00 UTC,2.0,transit
robert,2018-11-12 00:00:00 UTC,6.0,bizdev
robert,2018-11-12 00:00:00 UTC,2.0,opsandadmin
robb,2018-11-12 00:00:00 UTC,3.0,events
robb,2018-11-12 00:00:00 UTC,5.5,project-69
samwell,12 ноября 2018 00:00,6.5,project-26
samwell,11/12/2018 12:00 AM,0.75,project-30
samwell,2018-11-12 00:00:00 UTC,0.5,transit
robert,2018-11-12 00:00:00 UTC,1.0,opsandadmin
hound,2018-11-12 00:00:00 UTC,1.5,finance
hound,2018-11-12 00:00:00 UTC,1.5,opsandadmin
hound,2018-11-12 00:00:00 UTC,0.5,marketing
hound,2018-11-12 00:00:00 UTC,0.5,events
hound,2018-11-12 00:00:00 UTC,0.75,finance
hound,2018-11-12 00:00:00 UTC,0.75,opsandadmin
arya,2018-11-12 00:00:00 UTC,4.5,events
arya,2018-11-12 00:00:00 UTC,3.5,project-32
daenerys,2018-11-12 00:00:00 UTC,1.5,project-04
daenerys,2018-11-12 00:00:00 UTC,4.0,blogideas
daenerys,2018-11-12 00:00:00 UTC,4.0,project-51
daenerys,2018-11-12 00:00:00 UTC,3.0,blogideas
